mlb_id,mlb_name,bp_id,fangraphs,fg_RE24,bp_ERA,bp_FIP,fg_xFIP,bp_cFIP,bp_DRA,fg_SIERA
469845,Jamie Hoffmann,46156,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
407576,Mike Rivera,1448,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
435238,Gustavo Molina,39795,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
449172,Greg Golson,45610,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
489262,Ryan Rohlinger,51821,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
407831,Valentino Pascucci,31459,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
444430,Wyatt Toregas,46802,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
501986,Cedric Hunter,50075,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
120903,Manny Ramirez,1342,210,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430962,Dustin Nippert,31430,4426,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425530,Brian Stokes,43283,8653,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
276912,Scot Shields,909,35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
469735,Edwar Ramirez,48703,4830,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444382,Eddie Bonine,45745,5890,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
547820,Fu-te Ni,58983,4199,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
451491,Joel Zumaya,45603,4699,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150122,Damaso Marte,1547,247,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460029,Jensen Lewis,48007,3384,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430636,Ian Snell,45377,2227,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400125,Jesus Colome,1034,1198,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444126,Rafael Rodriguez,41937,6417,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434672,Chris Smith,43010,4544,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
228594,David Riske,1115,402,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
116034,Trevor Hoffman,620,1035,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446624,Charlie Haeger,46049,3545,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
213711,Jeff Weaver,1618,503,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
277405,Justin Miller,58260,8580,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
420864,Randy Flores,31298,1446,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
449110,Omar Beltre,32660,10259,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434679,Anthony Lerew,38461,3440,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425789,Brian Sweeney,43408,1801,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434668,Manny Delcarmen,31715,3180,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425860,Bryan Bullington,45508,5066,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448241,Justin James,47979,6140,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425818,Boof Bonser,31464,2159,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
451595,Sean Gallagher,47589,8261,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
133982,Bob Howry,1329,237,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
449820,Leo Rosales,48747,5618,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435140,Hayden Penn,45570,4893,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435620,Jack Taschner,43533,2766,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
407791,Brendan Donnelly,873,1441,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150249,Kris Benson,705,982,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
491624,Cesar Valdez,51845,9013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
282567,Claudio Vargas,16633,1695,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
467856,Carlos Monasterios,49906,2506,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425487,Todd Wellemeyer,31313,1709,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
429714,Denny Bautista,31478,1947,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430665,Brandon Medders,39453,8604,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460349,Carlos Rosa,52067,8529,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
346800,Saul Rivera,41764,2027,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
123790,Billy Wagner,49,578,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
499877,Kenshin Kawakami,37782,9225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
120221,Chan Ho Park,1283,1267,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
459411,Travis Schlichting,46689,3847,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400067,Carlos Silva,691,973,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425146,Nate Robertson,526,1620,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434159,Dan Meyer,31356,4402,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430588,Fernando Nieve,40320,2173,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
113296,Elmer Dessens,767,317,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435179,Scott Olsen,45565,4529,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
407860,Gustavo Chacin,33753,2060,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
115399,Mike Hampton,831,430,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
456899,Jon Link,47883,3894,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
534428,Esmailin Caridad,58129,5284,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460105,Greg Smith,48904,3455,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448200,Chris Sampson,42269,2651,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
463645,Samuel Gervacio,46039,5127,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
119215,Brian Moehler,791,480,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150221,Mike Lincoln,725,1457,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
452259,Steven Jackson,47948,7341,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446454,Brian Bannister,45500,5718,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
455605,J.D. Martin,31662,3685,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
452237,Taylor Tankersley,45590,8249,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
407901,Jorge Sosa,31287,1228,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448592,Cla Meredith,45616,7613,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457461,Sean White,49003,5564,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
469097,Frank Mata,49953,4230,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
406874,Joe Nelson,17438,108,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446901,James Houser,46192,6113,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
232994,Scott Strickland,584,897,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457447,Luis Atilano,45668,3802,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
276914,Cedrick Bowers,32985,3293,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
118158,Ron Mahay,17320,290,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
448287,Luke French,47531,7529,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
471803,Armando Gabino,46052,3387,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
459988,Robert Ray,48522,3359,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434482,Jesse Carlson,33543,4391,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150011,Scott Schoeneweis,907,33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450545,Doug Mathis,48072,3944,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457508,Jonathan Van Every,44130,3409,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
454972,Romulo Sanchez,48914,4170,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
433581,Brad Thompson,45592,4911,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450580,Dustin Richardson,52336,2548,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
490008,Robert Manuel,49463,817,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425507,Fernando Cabrera,31655,2105,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
460257,Matt Fox,52065,7320,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
429721,Royce Ring,41724,4350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
219194,Gil Meche,1166,1089,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430594,Renyel Pinto,41178,2180,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
408069,Erick Threets,31473,3158,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
500872,Gregory Infante,51654,9119,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400104,Tyler Walker,589,901,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453381,Kevin Mulvey,52239,6947,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
400008,Gary Majewski,31775,2131,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435080,Thomas Diamond,45964,8025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
408211,Kevin Cash,976,1593,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
476811,Sean West,48970,4393,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
492821,Henry Villar,51235,5360,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
519357,Jess Todd,56860,3805,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
346799,Juan Rincon,1507,752,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430664,Casey Daigle,34375,1880,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
449774,Evan Maclane,46308,5576,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
332292,John Parrish,17478,160,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430101,Chad Cordero,45357,1816,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
133460,Russ Ortiz,464,1124,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
491220,Hunter Jones,49393,4656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
458657,Adalberto Mendez,48148,3752,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446213,Brett Sinkbeil,52444,9364,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
430654,Brian Bass,32518,2219,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
452241,Garrett Mock,46381,7335,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
456589,Jason Bergmann,32710,4640,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
450832,Jesse English,52357,4454,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444849,Jay Sborz,46670,2271,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
407113,Justin Duchscherer,16979,910,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
489020,Brad Kilby,46277,9823,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
445202,Joseph Bisenius,45730,7370,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
122620,Russ Springer,14729,1652,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
502621,Tobi Stoner,50352,4591,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
457468,Josh Banks,45499,5570,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
453889,Matt Chico,45513,6068,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
134260,Bengie Molina,893,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
408306,Rocco Baldelli,16598,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430632,Willy Aybar,31439,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425477,Robb Quinlan,41386,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
458000,Terry Evans,35227,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
408212,Gabe Gross,31633,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
133226,Mike Redmond,525,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
115210,Mark Grudzielanek,355,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
452150,Ryan Budde,33250,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
137002,Gabe Kapler,838,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
408050,Michael Ryan,1511,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
123041,Mike Sweeney,1401,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
113744,Jim Edmonds,177,1153,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
110236,Garret Anderson,864,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150071,Ronnie Belliard,115,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
445615,Max Ramirez,48721,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
116974,Jason Kendall,724,993,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
115229,Jose Guillen,777,57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434582,Paul Mcanulty,31527,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
400139,Cory Aldridge,16674,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150217,Cristian Guzman,1475,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
460252,Jeff Larish,46206,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
275930,David Eckstein,874,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
324432,Augie Ojeda,262,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
489277,Rusty Ryal,49561,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
400073,Oscar Salazar,13680,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
493127,Akinori Iwamura,37383,7781,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
434704,Delwyn Young,45143,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425508,Ryan Church,33865,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425853,Bobby Crosby,31614,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
489231,John Raynor,51817,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
458036,Nick Stavinoha,46786,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
124748,Gregg Zaun,52,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425506,Jody Gerut,16608,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
136267,Troy Glaus,879,15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150178,Jason Larue,787,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
133160,Randy Winn,1073,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
453298,Colin Curtis,51964,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
502151,Chad Huffman,50152,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150286,Mike Lamb,1274,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
112116,Luis Castillo,496,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
452080,Chris Carter,47239,9911,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446373,Tommy Manzella,46348,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
134341,Jay Payton,846,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
439664,John Lindsey,38535,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150268,Pedro Feliz,443,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430622,Cory Sullivan,43366,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430565,Kazuo Matsui,39185,1854,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
459334,Brent Clevlen,45401,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150439,Gary Matthews,1229,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
408213,Hank Blalock,1251,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
449471,Brian Barden,31420,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425634,Mike Hessman,31348,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
440351,Jesus Feliciano,35319,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
110385,Brad Ausmus,3,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
407891,Kevin Mench,1278,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
452238,Brad Davis,47339,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
501814,Brian Bocock,51056,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425548,Garrett Atkins,31576,1790,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
446560,Rhyne Hughes,47862,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
136780,Mike Lowell,511,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
115135,Ken Griffey,775,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
501835,Kevin Russo,51074,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150224,Chad Moeller,311,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
123107,Fernando Tatis,424,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425833,Max St. Pierre,43167,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
457859,Randy Ruiz,42126,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
434626,Ryan Shealy,42709,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
455095,Jeff Frazier,47516,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
291565,Eric Byrnes,922,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
420673,Matt Watson,31513,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
435222,Josh Fields,59166,5070,1.71,4.97,5.13,4.2,100,4.45,3.54
461315,Lucas May,48106,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430838,Willy Taveras,43553,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150207,Paul Phillips,41105,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
451687,Micah Hoffpauir,37035,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
469810,Argenis Diaz,47315,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
435038,Anderson Hernandez,36889,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
457384,Bobby Scales,42457,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
112131,Frank Catalanotto,1254,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
434886,Adam Stern,43232,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
449145,Brian Esposito,35176,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
434939,Ryan Garko,45417,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
459440,Jarrett Hoffpauir,47746,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150137,Paul Hoover,1048,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
453368,Lance Zawadzki,57160,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
464281,Oswaldo Navarro,48425,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
518980,Matt Mangini,57196,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
462962,Niuman Romero,48713,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
501941,Chris Pettit,51142,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
136268,Chad Bradford,920,904,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
123348,Mike Timlin,694,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
111838,Paul Byrd,1363,594,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
451257,Kason Gabbard,35742,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
506429,Kazuo Fukumori,35699,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
407883,Franklyn German,1418,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
115216,Eddie Guardado,1474,727,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
133221,Justin Speier,854,451,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
111244,Joe Borowski,227,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
406402,Jorge Julio,1221,148,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
493131,Masahide Kobayashi,38073,3276,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425471,Jimmy Gobble,31732,1791,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
443563,Alex Serrano,42661,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
132220,Jarrod Washburn,912,40,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
429981,Roy Corcoran,34113,1780,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
408046,Andrew Brown,31440,3837,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
113833,Alan Embree,1316,1030,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
444440,Nick Adenhart,45633,6879,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
123828,Jamie Walker,1460,502,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425555,Daniel Cabrera,33392,1931,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
123431,Steve Trachsel,586,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430610,Dennis Sarfate,42403,2174,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
469164,Ehren Wassermann,46886,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
121386,Kenny Rogers,1293,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
451767,Freddy Dolsi,46016,5424,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
150144,Bobby Seay,14079,1225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
425510,Francisco Cruceta,31657,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
425658,Aquilino Lopez,16644,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
116734,Todd Jones,837,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
110859,Armando Benitez,544,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
124805,B.J. Ryan,1242,168,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
121099,Al Reyes,737,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
150474,Gary Glover,1534,#NAME?,#NAME?,#N/A,#N/A,#NAME?,#N/A,#N/A,#NAME?
430831,Jeff Bennett,32693,1903,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
435658,Jorge Campillo,33469,8686,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
